Tecnica AV
Grupo: [234, 94, 254]
Recomendacao Standard
1,87,Praia do Farol,beach,Praia do Farol - Itapua  Salvador - State of Bahia  41600-090  Brazil
2,77,Praia do Porto da Barra,beach,Praia do Porto da Barra - Av. Sete de Setembro  s/n - Barra  Salvador - BA  40140-030  Brazil
3,349,Shopping Capemi Salvador,shopping_mall,R. da Alfazema  752 - Caminho das arvores  Salvador - BA  41820-710  Brazil
4,415,Igreja Nossa Senhora da Luz,tourist_attraction,Praça Nossa Senhora da Luz  s/n - Pituba  Salvador - BA  41830-001
5,409,Igreja de Nossa Senhora Da Ajuda,tourist_attraction,Comercio  Salvador - BA  40301-110
6,352,Cia Maritima Salvador Shopping,shopping_mall,Salvador Shopping - Caminho das arvores  Salvador - BA  41820-000  Brazil
7,418,Igreja e Convento de Nossa Senhora da Piedade,tourist_attraction,Praça da Piedade  SN - Barris  Salvador - BA  40060-300
8,342,Shopping Paralela,shopping_mall,Av. Luis Viana Filho  8544 - Alphaville  Salvador - BA  41730-101  Brazil
9,341,Shopping da Bahia,shopping_mall,Av. Tancredo Neves  148 - Caminho das arvores  Salvador - BA  41820-972  Brazil
10,350,Shopping Piedade,shopping_mall,Rua Conselheiro Junqueira Ayres  165 - Dois de Julho  Salvador - BA  40070-080  Brazil

Recomendacao Diversificada
1,87,Praia do Farol,beach,Praia do Farol - Itapua  Salvador - State of Bahia  41600-090  Brazil
2,349,Shopping Capemi Salvador,shopping_mall,R. da Alfazema  752 - Caminho das arvores  Salvador - BA  41820-710  Brazil
3,415,Igreja Nossa Senhora da Luz,tourist_attraction,Praça Nossa Senhora da Luz  s/n - Pituba  Salvador - BA  41830-001
4,254,Praca Orungan,park,Praca Santos Dumont  1-17 - Barra  Salvador - BA  41830-650  Brazil
5,118,CAFE COLONIAL AS TReS MARIAS,cafe,Alameda da Praia - Praia de Caratingui  n 74 - Centro Comercial Tropical Center - Stella Maris  Salvador - BA  41600-115  Brazil
6,189,Museum of Mercy,museum,R. da Misericordia  06 - Centro Historico  Salvador - BA  40020-200  Brazil
7,4,Midlej Galeria de Arte,art_gallery,Alameda das Cajazeiras  138 - Caminho das arvores  Salvador - BA  41820-470  Brazil
8,46,Blue Beach Bar,bar,R. Barro Vermelho  310 - Rio Vermelho  Salvador - BA  41940-340  Brazil
9,420,MIni Zoo (animais domesticos),zoo,Stella Maris  Salvador - State of Bahia  41600-090  Brazil
10,319,Divino Fogao - Salvador Norte,restaurant,Rodovia  BA-526  305 - Sao Cristovao  Salvador - BA  41510-000  Brazil
