Tecnica AV
Grupo: [334, 304, 274]
Recomendacao Standard
1,117,Cafeteria Havanna - Salvador Norte Shopping,cafe,RODOVIA  BA-526  305 - Sao Cristovao  Salvador - BA  41510-000  Brazil
2,118,CAFE COLONIAL AS TReS MARIAS,cafe,Alameda da Praia - Praia de Caratingui  n 74 - Centro Comercial Tropical Center - Stella Maris  Salvador - BA  41600-115  Brazil
3,119,Cafeteria Toxerina | Salvador | Bahia,cafe,R. Antonio Carlos Magalhaes - Saboeiro  Salvador - BA  41192-065  Brazil
4,120,Lucca Specialty Coffees,cafe,Av. Tancredo Neves Stiep - Pernambues  Salvador - BA  41820-000  Brazil
5,121,Coffeetown Salvador,cafe,Av. Sete de Setembro  1755 - Vitoria  Salvador - BA  40080-002  Brazil
6,122,Solange Cafe- Graca,cafe,R. da Paz  18 - Graca  Salvador - BA  40150-140  Brazil
7,123,Casa Castanho,cafe,R. Alexandre de Gusmao  57 - Rio Vermelho  Salvador - BA  41950-160  Brazil
8,124,Ferreiro Cafe Salvador,cafe,Av. Tancredo Neves  2915 - 1035 - Caminho das arvores  Salvador - BA  41820-021  Brazil
9,125,Solange Biscoitos Finos,cafe,Rua das Hortensias  422 - Pituba  Salvador - BA  41810-000  Brazil
10,126,Emporio Gourmet,cafe,Alpha Mall - Av. Alphaville  151 - Shopping  Salvador - BA  41701-015  Brazil

Recomendacao Diversificada
1,117,Cafeteria Havanna - Salvador Norte Shopping,cafe,RODOVIA  BA-526  305 - Sao Cristovao  Salvador - BA  41510-000  Brazil
2,45,Pipa Beach Club,bar,Alameda Cabo Frio  S/N  Salvador - BA  41603-135  Brazil
3,118,CAFE COLONIAL AS TReS MARIAS,cafe,Alameda da Praia - Praia de Caratingui  n 74 - Centro Comercial Tropical Center - Stella Maris  Salvador - BA  41600-115  Brazil
4,47,Rua 15 Restaurante e Bar,bar,Av. Iemanja - Boca do Rio  Salvador - BA  41710-755  Brazil
5,120,Lucca Specialty Coffees,cafe,Av. Tancredo Neves Stiep - Pernambues  Salvador - BA  41820-000  Brazil
6,56,Sal Marinho,bar,R. Territorio do Rio Branco  219 - Pituba  Salvador - BA  41830-530  Brazil
7,123,Casa Castanho,cafe,R. Alexandre de Gusmao  57 - Rio Vermelho  Salvador - BA  41950-160  Brazil
8,63,Zaccaria Bar,bar,R. das Margaridas  90 - Pituba  Salvador - BA  41810-100
9,125,Solange Biscoitos Finos,cafe,Rua das Hortensias  422 - Pituba  Salvador - BA  41810-000  Brazil
10,126,Emporio Gourmet,cafe,Alpha Mall - Av. Alphaville  151 - Shopping  Salvador - BA  41701-015  Brazil
