Tecnica AWM
Grupo: [234, 94, 254]
Recomendacao Standard
1,87,Praia do Farol,beach,Praia do Farol - Itapua  Salvador - State of Bahia  41600-090  Brazil
2,415,Igreja Nossa Senhora da Luz,tourist_attraction,Praça Nossa Senhora da Luz  s/n - Pituba  Salvador - BA  41830-001
3,409,Igreja de Nossa Senhora Da Ajuda,tourist_attraction,Comercio  Salvador - BA  40301-110
4,77,Praia do Porto da Barra,beach,Praia do Porto da Barra - Av. Sete de Setembro  s/n - Barra  Salvador - BA  40140-030  Brazil
5,418,Igreja e Convento de Nossa Senhora da Piedade,tourist_attraction,Praça da Piedade  SN - Barris  Salvador - BA  40060-300
6,410,Igreja Nossa Senhora do Carmo de Salvador,tourist_attraction,R. do Carmo  1 - Santo Antônio Além do Carmo  Salvador - BA  40301-380
7,407,Igreja Nossa Senhora dos Mares,tourist_attraction,Uruguai  Salvador - BA  40410-400
8,406,Igreja Nossa Senhora do Rosario dos Pretos,tourist_attraction,Largo do Pelourinho  s/n - Pelourinho  Salvador - BA  40026-280
9,189,Museum of Mercy,museum,R. da Misericordia  06 - Centro Historico  Salvador - BA  40020-200  Brazil
10,198,Child Museum,museum,480  R. do Mangalo  152 - Patamares  Salvador - BA  41680-048  Brazil

Recomendacao Diversificada
1,87,Praia do Farol,beach,Praia do Farol - Itapua  Salvador - State of Bahia  41600-090  Brazil
2,415,Igreja Nossa Senhora da Luz,tourist_attraction,Praça Nossa Senhora da Luz  s/n - Pituba  Salvador - BA  41830-001
3,189,Museum of Mercy,museum,R. da Misericordia  06 - Centro Historico  Salvador - BA  40020-200  Brazil
4,420,MIni Zoo (animais domesticos),zoo,Stella Maris  Salvador - State of Bahia  41600-090  Brazil
5,283,Restaurante Poro,restaurant,R. do Carmo  13 - Santo Antonio Alem do Carmo  Salvador - BA  40301-380  Brazil
6,77,Praia do Porto da Barra,beach,Praia do Porto da Barra - Av. Sete de Setembro  s/n - Barra  Salvador - BA  40140-030  Brazil
7,412,Paroquia de SantAna do Rio Vermelho,tourist_attraction,R. Guedes Cabral  143 - Rio Vermelho  Salvador - BA  41950-620
8,175,Bahia Geological Museum,movie_theater,Av. Sete de Setembro  2195 - Vitoria  Salvador - BA  40080-002  Brazil
9,409,Igreja de Nossa Senhora Da Ajuda,tourist_attraction,Comercio  Salvador - BA  40301-110
10,285,Restaurante Yemanja,restaurant,Av. Octavio Mangabeira  4661 - Armacao  Salvador - BA  41750-240  Brazil
