Tecnica LM
Grupo: [234, 94, 254]
Recomendacao Standard
1,87,Praia do Farol,beach,Praia do Farol - Itapua  Salvador - State of Bahia  41600-090  Brazil
2,77,Praia do Porto da Barra,beach,Praia do Porto da Barra - Av. Sete de Setembro  s/n - Barra  Salvador - BA  40140-030  Brazil
3,415,Igreja Nossa Senhora da Luz,tourist_attraction,Praça Nossa Senhora da Luz  s/n - Pituba  Salvador - BA  41830-001
4,409,Igreja de Nossa Senhora Da Ajuda,tourist_attraction,Comercio  Salvador - BA  40301-110
5,418,Igreja e Convento de Nossa Senhora da Piedade,tourist_attraction,Praça da Piedade  SN - Barris  Salvador - BA  40060-300
6,410,Igreja Nossa Senhora do Carmo de Salvador,tourist_attraction,R. do Carmo  1 - Santo Antônio Além do Carmo  Salvador - BA  40301-380
7,407,Igreja Nossa Senhora dos Mares,tourist_attraction,Uruguai  Salvador - BA  40410-400
8,254,Praca Orungan,park,Praca Santos Dumont  1-17 - Barra  Salvador - BA  41830-650  Brazil
9,88,Praia da Penha,beach,Salvador - BA
10,90,Praia da Paciencia,beach,Praia da Paciencia - Rio Vermelho  Salvador - State of Bahia  40170-010  Brazil

Recomendacao Diversificada
1,87,Praia do Farol,beach,Praia do Farol - Itapua  Salvador - State of Bahia  41600-090  Brazil
2,415,Igreja Nossa Senhora da Luz,tourist_attraction,Praça Nossa Senhora da Luz  s/n - Pituba  Salvador - BA  41830-001
3,254,Praca Orungan,park,Praca Santos Dumont  1-17 - Barra  Salvador - BA  41830-650  Brazil
4,189,Museum of Mercy,museum,R. da Misericordia  06 - Centro Historico  Salvador - BA  40020-200  Brazil
5,77,Praia do Porto da Barra,beach,Praia do Porto da Barra - Av. Sete de Setembro  s/n - Barra  Salvador - BA  40140-030  Brazil
6,263,Restaurante Itapua,restaurant,R. Flor do Bosque  126 - Itapua  Salvador - BA  41610-190  Brazil
7,124,Ferreiro Cafe Salvador,cafe,Av. Tancredo Neves  2915 - 1035 - Caminho das arvores  Salvador - BA  41820-021  Brazil
8,412,Paroquia de SantAna do Rio Vermelho,tourist_attraction,R. Guedes Cabral  143 - Rio Vermelho  Salvador - BA  41950-620
9,175,Bahia Geological Museum,movie_theater,Av. Sete de Setembro  2195 - Vitoria  Salvador - BA  40080-002  Brazil
10,409,Igreja de Nossa Senhora Da Ajuda,tourist_attraction,Comercio  Salvador - BA  40301-110
