Tecnica AV
Grupo: [234, 224, 184]
Recomendacao Standard
1,223,Heliponto Espanhol Salvador,night_club,Ondina  Salvador - State of Bahia  40170-010  Brazil
2,23,Padaria Portugal,bakery,Praca Dorival Caymmi  50 - Itapua  Salvador - BA  41620-500  Brazil
3,222,Boates aconchegantes,night_club,R. do Limoeiro  106 - Nazare  Salvador - BA  40055-150  Brazil
4,224,Ed Dez Casa de Show,night_club,R. do Limoeiro  112 - Nazare  Salvador - BA  40055-150  Brazil
5,225,SAN,night_club,Rua Conselheiro Pedro Luiz  488 - Rio Vermelho  Salvador - BA  41950-610  Brazil
6,226,Abaete Show,night_club,Largo do Abaete  11 - Itapua  Salvador - BA  41610-510  Brazil
7,227,Praca Pedro Arcanjo,night_club,66  Rua da Ordem Terceira  2 - Pelourinho  Salvador - BA  40026-260  Brazil
8,228,Espaco Cultural Chico Leite,night_club,R. Bela Vista  415-411 - Itapua  Salvador - BA  41615-302  Brazil
9,229,Commons Studio Bar,night_club,R. Odilon Santos  224 - Rio Vermelho  Salvador - BA  41940-350  Brazil
10,230,FindTarde,night_club,R. Santa Luzia  54 - Itapua  Salvador - BA  41620-660  Brazil

Recomendacao Diversificada
1,223,Heliponto Espanhol Salvador,night_club,Ondina  Salvador - State of Bahia  40170-010  Brazil
2,23,Padaria Portugal,bakery,Praca Dorival Caymmi  50 - Itapua  Salvador - BA  41620-500  Brazil
3,148,McDonalds,fast-food,Rodovia  BA-526  305  Salvador - BA  41510-000  Brazil
4,222,Boates aconchegantes,night_club,R. do Limoeiro  106 - Nazare  Salvador - BA  40055-150  Brazil
5,224,Ed Dez Casa de Show,night_club,R. do Limoeiro  112 - Nazare  Salvador - BA  40055-150  Brazil
6,140,CAFETERIA FLORIDA,cafe,Av. Anita Garibaldi  1815 - Ondina  Salvador - BA  40170-120  Brazil
7,225,SAN,night_club,Rua Conselheiro Pedro Luiz  488 - Rio Vermelho  Salvador - BA  41950-610  Brazil
8,226,Abaete Show,night_club,Largo do Abaete  11 - Itapua  Salvador - BA  41610-510  Brazil
9,149,Subway,fast-food,Campus FTC - Av. Luis Viana Filho  8812 - Loja 16 - Paralela  Salvador - BA  41730-101  Brazil
10,227,Praca Pedro Arcanjo,night_club,66  Rua da Ordem Terceira  2 - Pelourinho  Salvador - BA  40026-260  Brazil
