Tecnica LM
Grupo: [864, 854, 844]
Recomendacao Standard
1,140,CAFETERIA FLORIDA,cafe,Av. Anita Garibaldi  1815 - Ondina  Salvador - BA  40170-120  Brazil
2,121,Coffeetown Salvador,cafe,Av. Sete de Setembro  1755 - Vitoria  Salvador - BA  40080-002  Brazil
3,124,Ferreiro Cafe Salvador,cafe,Av. Tancredo Neves  2915 - 1035 - Caminho das arvores  Salvador - BA  41820-021  Brazil
4,116,Grao Santo Cafe,cafe,Patamares  Salvador - BA  41301-110  dentro do ferreira cosat  terreo - Patamares  BA  Brazil
5,118,CAFE COLONIAL AS TReS MARIAS,cafe,Alameda da Praia - Praia de Caratingui  n 74 - Centro Comercial Tropical Center - Stella Maris  Salvador - BA  41600-115  Brazil
6,120,Lucca Specialty Coffees,cafe,Av. Tancredo Neves Stiep - Pernambues  Salvador - BA  41820-000  Brazil
7,122,Solange Cafe- Graca,cafe,R. da Paz  18 - Graca  Salvador - BA  40150-140  Brazil
8,123,Casa Castanho,cafe,R. Alexandre de Gusmao  57 - Rio Vermelho  Salvador - BA  41950-160  Brazil
9,125,Solange Biscoitos Finos,cafe,Rua das Hortensias  422 - Pituba  Salvador - BA  41810-000  Brazil
10,126,Emporio Gourmet,cafe,Alpha Mall - Av. Alphaville  151 - Shopping  Salvador - BA  41701-015  Brazil

Recomendacao Diversificada
1,140,CAFETERIA FLORIDA,cafe,Av. Anita Garibaldi  1815 - Ondina  Salvador - BA  40170-120  Brazil
2,43,Alerta Praia Bar,bar,R. Aristides Milton  516 - Itapua  Salvador - BA  41301-110  Brazil
3,121,Coffeetown Salvador,cafe,Av. Sete de Setembro  1755 - Vitoria  Salvador - BA  40080-002  Brazil
4,360,Largo do Pelourinho,tourist_attraction,Largo do Pelourinho - Pelourinho  Salvador - BA  40026-280  Brazil
5,124,Ferreiro Cafe Salvador,cafe,Av. Tancredo Neves  2915 - 1035 - Caminho das arvores  Salvador - BA  41820-021  Brazil
6,120,Lucca Specialty Coffees,cafe,Av. Tancredo Neves Stiep - Pernambues  Salvador - BA  41820-000  Brazil
7,45,Pipa Beach Club,bar,Alameda Cabo Frio  S/N  Salvador - BA  41603-135  Brazil
8,123,Casa Castanho,cafe,R. Alexandre de Gusmao  57 - Rio Vermelho  Salvador - BA  41950-160  Brazil
9,125,Solange Biscoitos Finos,cafe,Rua das Hortensias  422 - Pituba  Salvador - BA  41810-000  Brazil
10,285,Restaurante Yemanja,restaurant,Av. Octavio Mangabeira  4661 - Armacao  Salvador - BA  41750-240  Brazil
